32.65	3816	62.3F	8.8
32.70	3813	62.3F	8.8
32.75	3808	62.3F	8.8
32.80	3805	62.3F	8.8
32.85	3802	62.3F	8.8
32.90	3801	62.3F	8.8
32.95	3798	62.3F	8.8
33.00	3798	62.3F	8.8
33.05	3800	62.3F	8.8
33.10	3806	62.3F	8.8
33.15	3817	62.3F	8.8
33.20	3829	62.3F	8.8
33.25	3843	62.2F	8.8
33.30	3854	62.2F	8.8
33.35	3866	62.2F	8.8
33.40	3874	62.2F	8.8
33.45	3879	62.2F	8.8
33.50	3881	62.2F	8.8
33.55	3883	62.1F	8.8
33.60	3882	62.1F	8.8
33.65	3876	62.2F	8.8
33.70	3867	62.2F	8.8
33.75	3853	62.2F	8.8
33.80	3838	62.2F	8.8
33.85	3819	62.2F	8.8
33.90	3801	62.3F	8.8
33.95	3784	62.3F	8.8
34.00	3764	62.3F	8.8
34.05	3749	62.3F	8.8
34.10	3736	62.3F	8.8
34.15	3724	62.4F	8.8
34.20	3716	62.4F	8.8
34.25	3708	62.4F	8.8
34.30	3701	62.4F	8.8
34.35	3693	62.4F	8.8
34.40	3686	62.4F	8.8
34.45	3679	62.4F	8.8
34.50	3673	62.4F	8.8
34.55	3669	62.4F	8.8
34.60	3664	62.4F	8.8
34.65	3658	62.4F	8.8
34.70	3653	62.4F	8.8
34.75	3649	62.4F	8.8
34.80	3644	62.4F	8.8
34.85	3639	62.4F	8.8
34.90	3637	62.4F	8.8
34.95	3635	62.5F	8.8
35.00	3632	62.4F	8.8
35.05	3628	62.5F	8.8
35.10	3622	62.4F	8.8
35.15	3618	62.4F	8.8
35.20	3613	62.4F	8.8
35.25	3609	62.5F	8.8
35.30	3606	62.4F	8.8
35.35	3603	62.4F	8.8
35.40	3600	62.4F	8.8
35.45	3598	62.4F	8.8
35.50	3594	62.5F	8.8
35.55	3591	62.5F	8.8
35.60	3589	62.4F	8.8
35.65	3585	62.4F	8.8
35.70	3581	62.5F	8.8
35.75	3579	62.5F	8.8
35.80	3576	62.5F	8.8
35.85	3576	62.4F	8.8
35.90	3574	62.4F	8.8
35.95	3572	62.5F	8.8
36.00	3571	62.4F	8.8
36.05	3569	62.4F	8.8
36.10	3565	62.4F	8.8
36.15	3564	62.4F	8.8
36.20	3560	62.4F	8.8
36.25	3554	62.5F	8.8
36.30	3548	62.5F	8.8
36.35	3544	62.5F	8.8
36.40	3536	62.5F	8.8
36.45	3530	62.5F	8.8
36.50	3523	62.5F	8.8
36.55	3517	62.5F	8.8
36.60	3511	62.5F	8.8
36.65	3508	62.5F	8.8
36.70	3505	62.5F	8.8
36.75	3504	62.5F	8.8
36.80	3498	62.5F	8.8
36.85	3495	62.5F	8.8
36.90	3489	62.5F	8.8
36.95	3483	62.5F	8.8
37.00	3477	62.5F	8.8
37.05	3475	62.5F	8.8
37.10	3471	62.5F	8.8
37.15	3469	62.5F	8.8
37.20	3469	62.5F	8.8
37.25	3465	62.5F	8.8
37.30	3460	62.5F	8.8
37.35	3456	62.5F	8.8
37.40	3454	62.5F	8.8
37.45	3453	62.5F	8.8
37.50	3457	62.5F	8.8
37.55	3463	62.5F	8.8
37.60	3467	62.5F	8.8
37.65	3473	62.5F	8.8
37.70	3488	62.4F	8.8
37.75	3510	62.4F	8.8
37.80	3531	62.4F	8.8
37.85	3543	62.3F	8.8
37.90	3553	62.3F	8.8
37.95	3553	62.3F	8.8
38.00	3542	62.3F	8.8
38.05	3530	62.4F	8.8
38.10	3512	62.4F	8.8
38.15	3487	62.4F	8.8
38.20	3462	62.4F	8.8
38.25	3441	62.5F	8.8
38.30	3419	62.5F	8.8
38.35	3403	62.5F	8.8
38.40	3389	62.5F	8.8
38.45	3380	62.5F	8.8
38.50	3373	62.5F	8.8
38.55	3366	62.6F	8.8
38.60	3361	62.6F	8.8
38.65	3356	62.6F	8.8
38.70	3351	62.6F	8.8
38.75	3348	62.6F	8.8
38.80	3344	62.5F	8.8
38.85	3341	62.6F	8.8
38.90	3338	62.6F	8.8
38.95	3335	62.6F	8.8
39.00	3333	62.6F	8.8
39.05	3332	62.6F	8.8
39.10	3333	62.6F	8.8
39.15	3334	62.5F	8.8
39.20	3337	62.6F	8.8
39.25	3339	62.6F	8.8
39.30	3337	62.6F	8.8
39.35	3336	62.5F	8.8
39.40	3332	62.5F	8.8
39.45	3326	62.5F	8.8
39.50	3318	62.5F	8.8
39.55	3311	62.6F	8.8
39.60	3305	62.6F	8.8
39.65	3302	62.6F	8.8
39.70	3295	62.6F	8.8
39.75	3291	62.6F	8.8
39.80	3284	62.6F	8.8
39.85	3278	62.6F	8.8
39.90	3273	62.6F	8.8
39.95	3270	62.6F	8.8
40.00	3262	62.6F	8.8
40.05	3255	62.6F	8.8
40.10	3247	62.6F	8.8
40.15	3240	62.6F	8.8
40.20	3237	62.6F	8.8
40.25	3233	62.6F	8.8
40.30	3228	62.6F	8.8
40.35	3221	62.6F	8.8
40.40	3214	62.6F	8.8
40.45	3210	62.6F	8.8
40.50	3206	62.6F	8.8
40.55	3200	62.6F	8.8
40.60	3196	62.6F	8.8
40.65	3189	62.6F	8.8
40.70	3186	62.6F	8.8
40.75	3181	62.6F	8.8
40.80	3178	62.6F	8.8
40.85	3173	62.6F	8.8
40.90	3171	62.6F	8.8
40.95	3166	62.7F	8.8
41.00	3163	62.7F	8.8
41.05	3161	62.7F	8.8
41.10	3158	62.7F	8.8
41.15	3154	62.7F	8.8
41.20	3151	62.7F	8.8
41.25	3148	62.7F	8.8
41.30	3148	62.7F	8.8
41.35	3147	62.7F	8.8
41.40	3140	62.7F	8.8
41.45	3129	62.7F	8.8
41.50	3119	62.7F	8.8
41.55	3119	62.7F	8.8
41.60	3118	62.7F	8.8
41.65	3117	62.7F	8.8
41.70	3113	62.7F	8.8
41.75	3107	62.7F	8.8
41.80	3101	62.7F	8.8
41.85	3095	62.7F	8.8
41.90	3090	62.7F	8.8
41.95	3086	62.7F	8.8
42.00	3085	62.7F	8.8
42.05	3081	62.7F	8.8
42.10	3080	62.7F	8.8
42.15	3075	62.7F	8.8
42.20	3070	62.7F	8.8
42.25	3063	62.7F	8.8
42.30	3058	62.7F	8.8
42.35	3054	62.7F	8.8
42.40	3049	62.7F	8.8
42.45	3044	62.7F	8.8
42.50	3040	62.7F	8.8
42.55	3034	62.7F	8.8
42.60	3030	62.7F	8.8
42.65	3026	62.7F	8.8
42.70	3021	62.7F	8.8
42.75	3019	62.7F	8.8
42.80	3014	62.7F	8.8
42.85	3011	62.7F	8.8
42.90	3006	62.7F	8.8
42.95	3004	62.7F	8.8
43.00	2997	62.7F	8.8
43.05	2994	62.7F	8.8
43.10	2994	62.7F	8.8
